"","alg_est","alg_lower","alg_upper","fung_est","fung_lower","fung_upper","herb_est","herb_lower","herb_upper","ins_est","ins_lower","ins_upper","IMPUTATION_ROUND"
"1",0.0910789914337229,-2.01498398456859,2.19714196743604,0.0199198511174639,-1.21168646506009,1.25152616729502,-1.0943169116141,-1.43017657580233,-0.758457247425868,-0.123449340206531,-0.493114347110063,0.246215666697001,1
"2",0.0687764140996147,-2.03461446735508,2.17216729555431,0.0201317344768669,-1.20982774842835,1.25009121738208,-1.09350860092709,-1.42902576944848,-0.7579914324057,-0.123636947784708,-0.492695430997483,0.245421535428067,2
"3",0.0700092161068646,-2.03491841290505,2.17493684511878,0.0196891438954207,-1.20906258805229,1.24844087584313,-1.09245839932797,-1.42794901431578,-0.756967784340171,-0.124171936354204,-0.493077676599611,0.244733803891204,3
"4",0.0763429136711215,-2.03220134317721,2.18488717051945,0.0199357516082224,-1.21190083247015,1.2517723356866,-1.09568243639951,-1.4318407279108,-0.759524144888218,-0.122589087666508,-0.492378875673427,0.247200700340411,4
"5",0.0807830468479858,-2.01968365668612,2.18124975038209,0.0208404045413298,-1.21060117646707,1.25228198554973,-1.08982378954027,-1.42517891908519,-0.754468659995353,-0.122904652276953,-0.491981138794291,0.246171834240384,5
"6",0.0525834987914475,-2.05804208987275,2.16320908745565,0.0195303108525289,-1.21396087947947,1.25302150118453,-1.0944222437886,-1.43079615066276,-0.758048336914439,-0.123962758276807,-0.494072755415766,0.246147238862152,6
"7",0.0126771648209378,-2.09545560469269,2.12080993433457,0.0196032121597527,-1.20985434883835,1.24906077315785,-1.09265898798312,-1.42821685795931,-0.757101118006936,-0.124168359708786,-0.493281411231857,0.244944691814286,7
"8",0.0958033476037974,-2.01618214708815,2.20778884229575,0.0190771845081605,-1.21397968302388,1.25213405204021,-1.09532112188244,-1.43157192141209,-0.759070322352785,-0.124473315535934,-0.494669452122563,0.245722821050695,8
"9",0.0833291923632066,-2.01841290125193,2.18507128597834,0.0199964849709358,-1.2051448329078,1.24513780284967,-1.08990392322789,-1.42448404440974,-0.755323802046041,-0.122980497930981,-0.491088924119967,0.245127928258004,9
"10",0.0385246647752459,-2.07667918512809,2.15372851467858,0.0195234524057122,-1.21574946090913,1.25479636572056,-1.10119392295696,-1.43878818998099,-0.763599655932939,-0.122823104655809,-0.493698599324593,0.248052390012976,10
"11",-0.0241491018970363,-2.12479700247515,2.07649879868107,0.0212407104749656,-1.20865544197897,1.2511368629289,-1.09315508347225,-1.42826551124161,-0.75804465570289,-0.12240977520298,-0.491013720496355,0.246194170090395,11
"12",0.0163201680131563,-2.08238183586389,2.11502217189021,0.0204038563226068,-1.20488650180908,1.24569421445429,-1.08805423163768,-1.4221663733821,-0.753942089893269,-0.124319081218252,-0.491958468427322,0.243320305990818,12
"13",0.100581071337695,-2.00745476967065,2.20861691234604,0.0188501966017771,-1.20736635593057,1.24506674913413,-1.09260052368712,-1.42805283211994,-0.757148215254301,-0.124300344152571,-0.493277047414314,0.244676359109171,13
"14",0.0771273350734221,-2.01661909061412,2.17087376076096,0.0225652534183155,-1.20665696221475,1.25178746905138,-1.08848642864267,-1.42279193867319,-0.754180918612154,-0.119057903204565,-0.487414692491024,0.249298886081894,14
"15",0.097794985862271,-2.00812015928029,2.20371013100483,0.0200652644822991,-1.21382913444512,1.25395966340972,-1.0939090116337,-1.4299845331287,-0.7578334901387,-0.123731388713655,-0.493707115053527,0.246244337626217,15
"16",0.0759370685797099,-2.02657087606546,2.17844501322488,0.0209756242745076,-1.20964279008298,1.25159403863199,-1.09082486163432,-1.42597491216708,-0.755674811101561,-0.121300368594944,-0.490497047502753,0.247896310312865,16
"17",0.0692248089979611,-2.04433232836627,2.18278194636219,0.0180779639194245,-1.20917029540394,1.24532622324279,-1.0934194022962,-1.42953443221483,-0.757304372377564,-0.125353049528404,-0.494654029992319,0.243947930935511,17
"18",0.0803158659763468,-2.02452389666386,2.18515562861656,0.0200827555535416,-1.21222329554991,1.252388806657,-1.09738455092023,-1.43396300440306,-0.760806097437405,-0.123981221795933,-0.49351877853579,0.245556334943923,18
"19",0.0806761943693891,-2.01890295911585,2.18025534785463,0.0206779305785299,-1.20956789553135,1.25092375668841,-1.09364175042406,-1.428730241252,-0.758553259596112,-0.123464727618983,-0.492244811142885,0.24531535590492,19
"20",0.096721261041127,-1.9988540590221,2.19229658110435,0.0214232671786736,-1.2074798914697,1.25032642582705,-1.08949727713657,-1.42424873681686,-0.754745817456275,-0.122089136571418,-0.490381681343001,0.246203408200165,20
"21",0.0971362881287033,-2.00534562699924,2.19961820325665,0.0212093941787083,-1.21084415263012,1.25326294098754,-1.095499126277,-1.43140098490473,-0.75959726764926,-0.120491133759455,-0.490003837622516,0.249021570103606,21
"22",0.0936805906951485,-2.01389157521589,2.20125275660619,0.0195064228574835,-1.21042283315704,1.24943567887201,-1.0915136278792,-1.42719080133187,-0.75583645442652,-0.123850504040362,-0.493165468484929,0.245464460404205,22
"23",0.090240296465142,-2.00887967027132,2.18936026320161,0.0209119882376718,-1.2102704363442,1.25209441281954,-1.09063270901689,-1.42583157002481,-0.755433848008981,-0.123085931588017,-0.492161250306449,0.245989387130414,23
"24",0.0941433329257495,-2.01682629490563,2.20511296075713,0.0189122998242885,-1.21176634034345,1.24959093999203,-1.09460275594064,-1.43062559262356,-0.758579919257723,-0.124598522919884,-0.494334894339405,0.245137848499638,24
"25",0.049044532388921,-2.06166429697909,2.15975336175694,0.0190140994207653,-1.21150421210642,1.24953241094795,-1.09068237757663,-1.42666670088459,-0.754698054268674,-0.124794129133774,-0.494404109982908,0.24481585171536,25
"26",0.0134057385702077,-2.09140563474203,2.11821711188245,0.0205638817734922,-1.213167349437,1.25429511298399,-1.09269291378248,-1.42886951784507,-0.756516309719882,-0.123507503013045,-0.493209808007636,0.246194801981546,26
"27",0.0665740111651546,-2.03508045128855,2.16822847361886,0.020052281225752,-1.20750990668588,1.24761446913739,-1.09210566722259,-1.42682741339184,-0.757383921053348,-0.123983550613774,-0.492500994576854,0.244533893349305,27
"28",0.0866425057031664,-2.01300879125619,2.18629380266252,0.0200909475262498,-1.2075322423899,1.2477141374424,-1.09256988422258,-1.42743589036147,-0.757703878083695,-0.124953094101012,-0.493291792065178,0.243385603863153,28
"29",0.0582922090568254,-2.04904560110356,2.16563001921721,0.0190472562871719,-1.2141033505234,1.25219786309775,-1.08695866639673,-1.42306596843204,-0.750851364361406,-0.127193072663783,-0.497135978772065,0.242749833444499,29
"30",0.090374504484027,-2.00414887800671,2.18489788697477,0.0220860147779522,-1.20559325734603,1.24976528690193,-1.09072559116315,-1.42552650562637,-0.75592467669994,-0.119788364655747,-0.487883154688107,0.248306425376612,30
"31",0.0735128807417255,-2.03242834527883,2.17945410676228,0.0201555649868075,-1.21202918772931,1.25234031770292,-1.09322173586472,-1.42890111668274,-0.757542355046699,-0.123196468613863,-0.492808828653247,0.246415891425521,31
"32",0.0175114362823185,-2.08812202764816,2.1231449002128,0.0206571185416564,-1.21261319714053,1.25392743422384,-1.09324351828202,-1.42896877683296,-0.757518259731078,-0.122808340086462,-0.49243172744402,0.246815047271096,32
"33",-0.00450699393498546,-2.10764023357806,2.09862624570809,0.0203897285204393,-1.20883476335593,1.24961422039681,-1.08903051912598,-1.42439977561884,-0.753661262633113,-0.123492501139164,-0.492331303238544,0.245346300960217,33
"34",0.0824440828239593,-2.02372558849354,2.18861375414146,0.0194258451737027,-1.21123263725825,1.25008432760565,-1.09262859515229,-1.42860892439579,-0.756648265908783,-0.125132270253112,-0.494549095470329,0.244284554964105,34
"35",0.035648271368264,-2.06456801815756,2.13586456089409,0.0209150773126282,-1.20847457124939,1.25030472587465,-1.09310359570399,-1.42785436431051,-0.758352827097465,-0.122759433445587,-0.491314995898722,0.245796129007547,35
"36",-0.0178116572589774,-2.11965980176126,2.0840364872433,0.0208478600307587,-1.20944135457789,1.2511370746394,-1.09252471318682,-1.4277133303111,-0.757336096062545,-0.123275860577299,-0.492079463760987,0.24552774260639,36
"37",0.0779846398883112,-2.02413212092972,2.18010140070635,0.0203478649355098,-1.20879920917998,1.249494939051,-1.0919793741839,-1.4271252537082,-0.756833494659612,-0.123222943545377,-0.492000438875024,0.24555455178427,37
"38",0.0822030373930117,-2.02508294736784,2.18948902215386,0.0194151279579757,-1.21118254027195,1.2500127961879,-1.09336396604606,-1.42913702739641,-0.757590904695699,-0.124787954408102,-0.494189362274924,0.24461345345872,38
"39",-0.0167374269083063,-2.12237508543727,2.08890023162066,0.0199486165445191,-1.20890312150589,1.24880035459493,-1.09537004910826,-1.43141186657714,-0.759328231639383,-0.124152335316381,-0.492943717807518,0.244639047174757,39
"40",0.0850261780419311,-2.01650249900562,2.18655485508948,0.0209510710564254,-1.21160523544943,1.25350737756228,-1.09218558219972,-1.42766508411603,-0.756706080283421,-0.122284135865487,-0.491691876399781,0.247123604668806,40
"41",0.104156865795113,-2.0016484911285,2.20996222271873,0.0204310556476913,-1.21280795636133,1.25367006765671,-1.09922711635654,-1.43565297153479,-0.762801261178286,-0.12224749478228,-0.492163961801084,0.247668972236523,41
"42",0.0864292983783555,-2.01329356478318,2.18615216153989,0.0207463454187159,-1.20944473228545,1.25093742312288,-1.09316497993532,-1.42814033119364,-0.758189628677,-0.123228537813007,-0.492001327139385,0.245544251513372,42
"43",0.0691296711463461,-2.04415284871544,2.18241219100814,0.018625624999556,-1.21358393963136,1.25083518963047,-1.09497365825585,-1.43141542137631,-0.758531895135397,-0.125410850475035,-0.495534827474676,0.244713126524606,43
"44",0.0722408791578039,-2.026767586788,2.17124934510361,0.0207470741258141,-1.2088180221586,1.25031217041023,-1.09679911476658,-1.43227592386158,-0.761322305671577,-0.123330419937169,-0.491985996859507,0.245325156985169,44
"45",0.07769827086172,-2.02538257207971,2.18077911380315,0.021191898557191,-1.21359999904063,1.25598379615501,-1.09255226945362,-1.42847834355899,-0.756626195348244,-0.121714243922548,-0.491624374176971,0.248195886331875,45
"46",0.0476231683297879,-2.05967370633519,2.15492004299477,0.0206559247385363,-1.21286874466396,1.25418059414103,-1.0986755092042,-1.43533561577566,-0.762015402632743,-0.121512656783703,-0.491510225359789,0.248484911792382,46
"47",0.0905310688538973,-2.02170614020591,2.2027682779137,0.0190490447323852,-1.21374748164022,1.25184557110499,-1.09393815120955,-1.43052597860369,-0.75735032381541,-0.12424295048289,-0.494478899263123,0.245992998297343,47
"48",0.0781194859940082,-2.0377605076206,2.19399947960862,0.0186154793177752,-1.21562176891265,1.2528527275482,-1.09558169694025,-1.43255603616501,-0.7586073577155,-0.124713311147978,-0.495464352927299,0.246037730631342,48
"49",0.0774459299357493,-2.02233261817117,2.17722447804267,0.0212666584981472,-1.20803913992834,1.25057245692463,-1.08977652155672,-1.42475320173371,-0.754799841379726,-0.120845323037399,-0.489701082431298,0.248010436356501,49
"50",0.085787267344897,-2.02382930928417,2.19540384397397,0.0195665336278749,-1.21282308138245,1.2519561486382,-1.09253836547196,-1.42853945939422,-0.756537271549704,-0.123692309650253,-0.493595092917812,0.246210473617305,50
"51",0.0145206251770635,-2.09396535836811,2.12300660872224,0.0198952813088624,-1.2124443903193,1.25223495293703,-1.09262788131132,-1.42839470671588,-0.756861055906765,-0.123948586097451,-0.493596719492492,0.24569954729759,51
"52",0.0918774232055967,-2.00557827690821,2.1893331233194,0.021554395479266,-1.21093540044141,1.25404419139994,-1.09114993726663,-1.42632697848031,-0.755972896052951,-0.122022314707527,-0.491067807136675,0.24702317772162,52
"53",0.0509587762534875,-2.0678509649783,2.16976851748528,0.0179964800591186,-1.21366334249172,1.24965630260996,-1.0979215341492,-1.4351156671153,-0.760727401183095,-0.125294009299374,-0.495689396527579,0.245101377928831,53
"54",-3.7161002702292e-05,-2.10975523668872,2.10968091468331,0.0200566146026401,-1.2127005772211,1.25281380642638,-1.09153188113203,-1.42750563000233,-0.755558132261734,-0.12287906514933,-0.492728418384005,0.246970288085346,54
"55",0.0895639115564311,-2.01499390223481,2.19412172534767,0.0202568066241255,-1.21244195276395,1.2529555660122,-1.09518212770869,-1.43099991890745,-0.759364336509923,-0.123374336294852,-0.493087734606905,0.246339062017201,55
"56",0.0616284301203378,-2.0418241000365,2.16508096027718,0.0198920950406625,-1.20684331826708,1.24662750834841,-1.08560597931299,-1.42105577958348,-0.750156179042505,-0.123581517466896,-0.491991356208732,0.24482832127494,56
"57",0.0386033962204874,-2.07317697296287,2.15038376540385,0.0195320801379449,-1.21295335587486,1.25201751615074,-1.09473131874823,-1.43099205874465,-0.758470578751812,-0.123134378042409,-0.493200111331341,0.246931355246523,57
"58",0.0321977865749085,-2.07378804587264,2.13818361902246,0.0201331943013831,-1.21049328502879,1.25075967363155,-1.09213966346421,-1.42746371461061,-0.756815612317813,-0.12338858958265,-0.492572136213417,0.245794957048118,58
"59",0.0806284624419405,-2.01633934650615,2.17759627139003,0.0213313086742358,-1.20965262949183,1.2523152468403,-1.09275426720409,-1.42753566440687,-0.757972870001311,-0.122702321568066,-0.4914080702209,0.246003427084769,59
"60",0.00701063884371624,-2.09917747736685,2.11319875505428,0.0199151868565742,-1.21028052436188,1.25011089807503,-1.09457754555502,-1.43007201567959,-0.75908307543044,-0.124298725603964,-0.493416803610229,0.2448193524023,60
"61",0.0875559265070607,-2.01782037965745,2.19293223267158,0.0202709991724777,-1.21134965108137,1.25189164942633,-1.09462889049658,-1.43025436824937,-0.759003412743785,-0.122864746036578,-0.492338958251974,0.246609466178818,61
"62",0.017277283123757,-2.09437497098916,2.12892953723667,0.0191575477247578,-1.21288747264378,1.2512025680933,-1.09444546839148,-1.43058405431776,-0.758306882465187,-0.124795866543051,-0.494648159210493,0.245056426124391,62
"63",0.0987373908681001,-2.00816891295337,2.20564369468957,0.0205023592922362,-1.21422527074655,1.25522998933102,-1.09283507440577,-1.42894250217806,-0.756727646633479,-0.122057187667588,-0.492259553096183,0.248145177761008,63
"64",0.0977657859048053,-2.00735717378479,2.2028887455944,0.0190503955430953,-1.20424106360253,1.24234185468873,-1.09025752865975,-1.42492766814174,-0.755587389177751,-0.124215799317685,-0.492205802358469,0.243774203723098,64
"65",0.0908159890587453,-2.00802573404156,2.18965771215905,0.0209551938074191,-1.2091048051364,1.25101519275124,-1.09065022293278,-1.4256916986931,-0.75560874717247,-0.122603867397496,-0.491345974044607,0.246138239249614,65
"66",0.067566825404646,-2.0246834500815,2.1598171008908,0.0218498080048461,-1.20459638092891,1.2482959969386,-1.09130414327348,-1.42561937378942,-0.756988912757539,-0.121424397249063,-0.489079843906488,0.246231049408362,66
"67",0.0684938243254354,-2.03752543195168,2.17451308060255,0.0201404163658495,-1.21171230672613,1.25199313945783,-1.09084815624726,-1.42642552261502,-0.755270789879508,-0.123081481445126,-0.492619727475259,0.246456764585008,67
"68",0.0399721248956491,-2.06456994358171,2.14451419337301,0.0202313080093461,-1.21147491198924,1.25193752800793,-1.09264417474199,-1.42819900275025,-0.757089346733723,-0.12376190416275,-0.49315176086392,0.245627952538421,68
"69",-0.008059579077929,-2.11076891110731,2.09464975295146,0.0204693246389674,-1.20691341432669,1.24785206360462,-1.09434320571117,-1.42927102740282,-0.759415384019517,-0.123014360690264,-0.491354784532674,0.245326063152146,69
"70",0.017915248231267,-2.08387316512945,2.11970366159198,0.0205989570798356,-1.20836189227441,1.24955980643408,-1.09314267634469,-1.42781756278639,-0.758467789902986,-0.123328249508673,-0.491850716748768,0.245194217731422,70
"71",0.0832659449636051,-2.01882652680375,2.18535841673096,0.0205844153975022,-1.2107426255938,1.25191145638881,-1.09688360521261,-1.43215996378882,-0.761607246636405,-0.123353165552011,-0.492485034404624,0.245778703300602,71
"72",0.0875370891272794,-2.02502406260405,2.20009824085861,0.0182603600273501,-1.21572772560018,1.25224844565488,-1.0980808137667,-1.43623671820625,-0.759924909327155,-0.127510509391077,-0.498056670221288,0.243035651439134,72
"73",0.0354321806434509,-2.08102206186673,2.15188642315363,0.018812409080647,-1.21499377046979,1.25261858863108,-1.09442934682638,-1.43120845718208,-0.757650236470672,-0.124469960505575,-0.49506327629838,0.246123355287231,73
"74",0.0826364901862354,-2.01450445383123,2.1797774342037,0.0212790394390717,-1.20935167993427,1.25190975881242,-1.08751934251425,-1.42257943745382,-0.752459247574676,-0.12278682206372,-0.491426409525127,0.245852765397688,74
"75",0.0682547157803581,-2.04063661619962,2.17714604776034,0.0188703942214971,-1.20816429759404,1.24590508603703,-1.09372913994041,-1.42956827509636,-0.757890004784452,-0.124989801744168,-0.493845180684435,0.243865577196099,75
"76",0.0907644678266082,-2.01819288783319,2.19972182348641,0.0193900182260775,-1.21233278740123,1.25111282385338,-1.09271276257539,-1.42880066482712,-0.75662486032365,-0.124245380688008,-0.494028394921777,0.245537633545762,76
"77",0.094625907511792,-2.0133912858398,2.20264310086338,0.0203355411632515,-1.21305054695876,1.25372162928526,-1.09671610461393,-1.43294252705949,-0.760489682168362,-0.121940544657456,-0.492077692866128,0.248196603551216,77
"78",0.0995466658897166,-1.97885952351817,2.1779528552976,0.0237088874398636,-1.20223103619197,1.2496488110717,-1.07952209047635,-1.41259721581665,-0.746446965136042,-0.120795329941733,-0.487278781669828,0.245688121786363,78
"79",0.0719080568746994,-2.03362188038987,2.17743799413927,0.0204346534730377,-1.2125916519327,1.25346095887878,-1.09533244500635,-1.43175515792937,-0.75890973208333,-0.122595255819539,-0.492360606734561,0.247170095095483,79
"80",0.00333615774585558,-2.10162515174077,2.10829746723248,0.0206801155154014,-1.21166953843102,1.25302976946182,-1.09063793833461,-1.42630938959943,-0.754966487069794,-0.122880168129197,-0.492240969343848,0.246480633085454,80
"81",0.0950004328712665,-2.00718318787559,2.19718405361812,0.0205655526382505,-1.21087899326906,1.25201009854556,-1.09246306076314,-1.42775875339899,-0.757167368127291,-0.122980931475289,-0.492218310895934,0.246256447945357,81
"82",-0.0259171087410959,-2.12665529167557,2.07482107419338,0.0208636836887506,-1.20825700497124,1.24998437234874,-1.08974399427344,-1.42539218900285,-0.754095799544028,-0.123423822428362,-0.491887590482531,0.245039945625807,82
"83",0.0938532676956125,-2.00632601445327,2.19403254984449,0.0210567255162152,-1.2123206251761,1.25443407620854,-1.09253935680234,-1.42785977790497,-0.757218935699722,-0.122876607734192,-0.492262734727646,0.246509519259261,83
"84",-0.0150085678627218,-2.11955773052785,2.08954059480241,0.0200593419628662,-1.20931851013212,1.24943719405785,-1.09234413678223,-1.42741967273585,-0.757268600828608,-0.124525214544613,-0.493281042513245,0.244230613424019,84
"85",0.0795513224569841,-2.02765421481609,2.18675685973006,0.0197820163836086,-1.21250341224427,1.25206744501149,-1.09477620528256,-1.43085574454714,-0.758696666017985,-0.124049597478063,-0.493724484455646,0.24562528949952,85
"86",0.095688437947118,-2.00879208071768,2.20016895661192,0.0205944380649042,-1.21254858179743,1.25373745792723,-1.09329635644001,-1.4291854822713,-0.757407230608727,-0.122259846312111,-0.492071139024113,0.247551446399891,86
"87",0.104092372228202,-2.00359808023639,2.21178282469279,0.0191238650237861,-1.20912603124807,1.24737376129564,-1.09089937076749,-1.42640997943813,-0.755388762096838,-0.124341037409259,-0.49341715866139,0.244735083842872,87
"88",0.0852974684394469,-2.02093565493525,2.19153059181414,0.0191982655183193,-1.21045335262623,1.24884988366287,-1.08859113182593,-1.42423463858329,-0.752947625068571,-0.125536559940796,-0.494892168295761,0.24381904841417,88
"89",0.0519269371056052,-2.04824650298011,2.15210037719132,0.0198578344983242,-1.20387934612318,1.24359501511982,-1.08822670424414,-1.42247823173127,-0.753975176757014,-0.124249473632059,-0.491895013967272,0.243396066703154,89
"90",0.0371197520426337,-2.0674521020861,2.14169160617137,0.0202335339802354,-1.20954366228853,1.25001073024901,-1.09428941323324,-1.42958608124847,-0.758992745218017,-0.123535307925397,-0.492456924060411,0.245386308209617,90
"91",-0.0167696373359924,-2.12602675146594,2.09248747679395,0.0201903401025804,-1.20979337544828,1.25017405565344,-1.0932887359763,-1.42903135936402,-0.757546112588575,-0.121979731500974,-0.491358191892537,0.247398728890589,91
"92",0.0900579156622166,-2.01753416734196,2.19764999866639,0.0193314469924892,-1.20709584585375,1.24575873983873,-1.0888931217142,-1.42422847485337,-0.75355776857503,-0.123182379092278,-0.491961457898578,0.245596699714022,92
"93",0.0594844541662931,-2.04142745069444,2.16039635902702,0.0221043193068481,-1.20593119067584,1.25013982928953,-1.09566203700947,-1.43136956171328,-0.759954512305662,-0.11734595963881,-0.486095447948336,0.251403528670715,93
"94",0.0974774054820708,-2.00385233248585,2.19880714344999,0.0209043041752948,-1.21051577801227,1.25232438636286,-1.08992604817408,-1.42528262892996,-0.754569467418207,-0.122129867991703,-0.491272189776792,0.247012453793386,94
"95",0.070855420621123,-2.03479165365535,2.17650249489759,0.0201547334982657,-1.21218840626092,1.25249787325745,-1.09217416392274,-1.42780534227063,-0.756542985574843,-0.123434670815593,-0.493100429082392,0.246231087451206,95
"96",0.0805519829016014,-2.02304356037304,2.18414752617624,0.0200335690528345,-1.20919374346647,1.24926088157214,-1.09291852649047,-1.42798919521299,-0.757847857767952,-0.123687043547802,-0.492571398111452,0.245197311015848,96
"97",0.0286727457201707,-2.07741750275083,2.13476299419117,0.0196193545638135,-1.21128148336754,1.25052019249517,-1.08929189712386,-1.4252685807866,-0.753315213461113,-0.1251345321101,-0.494561582879245,0.244292518659045,97
"98",0.0675228115298574,-2.03992915992674,2.17497478298646,0.0197929717789793,-1.21271944220559,1.25230538576355,-1.0945154680411,-1.43033046105906,-0.758700475023132,-0.123830280542211,-0.493670253160334,0.246009692075912,98
"99",0.0968001849274391,-2.0108820600987,2.20448242995358,0.0197979421694384,-1.21340959182895,1.25300547616782,-1.09307990068838,-1.42899597756322,-0.757163823813536,-0.123644165304177,-0.493626769194874,0.246338438586519,99
"100",-0.016903294333919,-2.13137697592209,2.09757038725425,0.0187475920545329,-1.21190286744895,1.24939805155801,-1.09447396206239,-1.43058257650937,-0.758365347615412,-0.125007002518311,-0.494795389381031,0.24478138434441,100
"101",0.105000283856663,-2.00388972777096,2.21389029548429,0.0193035133336129,-1.21279218056767,1.25139920723489,-1.09444584759748,-1.43082858069635,-0.758063114498605,-0.124596274409783,-0.494474517393158,0.245281968573591,101
